group,stor_Losses (%)_day0,stor_Losses (%)_day3,stor_Losses (%)_day6,stor_Losses (%)_day9,stor_Losses (%)_day12,stor_Losses (%)_day15,stor_Water (%)_day0,stor_Water (%)_day3,stor_Water (%)_day6,stor_Water (%)_day9,stor_Water (%)_day12,stor_Water (%)_day15,chem_Ash (%)_day0,chem_Ash (%)_day3,chem_Ash (%)_day6,chem_Ash (%)_day9,chem_Ash (%)_day12,chem_Ash (%)_day15,chem_Proteins (%)_day0,chem_Proteins (%)_day3,chem_Proteins (%)_day6,chem_Proteins (%)_day9,chem_Proteins (%)_day12,chem_Proteins (%)_day15,chem_Lipids (%)_day0,chem_Lipids (%)_day3,chem_Lipids (%)_day6,chem_Lipids (%)_day9,chem_Lipids (%)_day12,chem_Lipids (%)_day15
AG,0.004740505168391436,99.27687738433197,89.01727835331738,86.88143116393263,88.39350347402237,83.89874414677968,76.39151025664083,75.74581391108825,63.04993359056508,73.1745689335376,68.47666635270278,63.937175079978296,1.0746355153370748,1.0784047077345924,0.8083494611755075,1.0553010677943901,1.2569908303986566,0.9870831423159908,16.266411732811264,16.27700968080675,15.876099079041811,14.985935421555828,11.984975634629087,12.650958279239143,3.398471869073303,3.2414667760628646,3.1672232023764892,3.463791659574211,2.64415570168784,2.3509144447297823
AG,0.00853684769869757,99.16664759288257,95.37752023681561,80.27056028467793,82.78938849301339,76.39180862583571,78.69794170945265,75.99391113559516,77.53123699948897,61.415884443215,64.29676414980166,62.56780524676461,1.0512373402968582,1.0049408069850445,1.2586789884629361,0.8880411438599727,0.6660637243349854,0.9913094475812845,19.468262416676044,12.696536230462536,16.554250468017415,17.015191983907368,12.05535810160597,13.141892478977738,3.7957601896431488,3.5972915836639245,3.399661459821475,2.210975133017353,1.807376470367228,2.2949050563646
AG,0.0005986876367698878,98.94015080863028,99.67910914019173,92.78900889375562,91.9719504884615,88.46775984092436,73.01246918584846,80.07191172645754,85.3050619762331,73.91450512156142,76.51382746788002,69.49170027923721,1.081911974004647,1.1079018462360486,1.0148083244017536,1.0233310924800954,0.8196565985795841,0.9893981952712254,22.857666355762547,18.456050648606976,15.412675500640733,13.381931028009433,12.042787493397476,12.31553317939918,3.773309734543035,3.025025754381818,2.9962452128791,3.208984706188618,2.5101780940466547,3.0421493448753676
AG,0.01297463913357965,94.57090147956545,85.49714397658602,94.53432484259491,83.33816217392642,83.49420170479291,80.4438811527357,74.72245431533752,64.76586168541077,78.28030334215465,66.05138443704412,71.28413262325269,1.0898932943222792,1.1526617985834455,0.9435206974243174,0.8756611722796941,1.1100513675372887,1.0108690984700657,20.116049276611694,18.179204880902766,15.332497834762531,15.735298609571148,14.928343864326793,10.153817264045255,1.9325947471517277,2.954315102294398,3.290698471644506,3.3748210245809798,1.8861964711101509,2.6324811383842848
AG,0.014293970511985603,98.1481911961974,96.74116867270456,84.34474451203097,91.2289603331516,83.22762034238943,81.0755289663583,77.80993307103004,76.56634679444545,72.79038989499675,75.05404404097409,68.80514445958535,1.0610669664950343,1.00090779029416,1.2028907952037877,0.8928667253355054,1.0881126310687148,0.9940672617341743,16.418276046929904,17.59204284658733,18.331631537745817,14.972280828207056,12.044368380990505,12.776027088746819,3.662904811704188,2.956800169956842,2.9880957336170524,2.324985524253304,2.634380652558025,2.661349383113711
AG,0.004368989941704584,98.86933860793933,92.82978951555047,94.09832700484341,83.93646187405142,96.75668095911637,77.18454407883559,79.5322460397001,77.11467038264891,82.29175234839485,70.7299451298461,76.45788980599362,1.059626109850486,0.9918439257180682,1.1814234733580156,1.0444516397174615,1.0186725598283841,1.0017344886688642,14.996830786002985,15.100535108156855,18.40706775509695,16.474767867807078,14.797306140090818,12.011931516696388,4.512188947754229,4.045921604491969,2.905312617959841,2.8833413075298964,2.8070574471997585,2.165330590132893
AG,0.009325685910082829,94.64429635460266,85.84972611535667,97.30534264594993,84.4184241188981,80.6816635650297,78.08965993602546,72.46070237333788,71.41467520689422,74.51183389855484,71.24859543937042,63.08081142146252,1.0732638026582275,1.0320448606767962,1.1100011269636216,1.1291276192007318,0.9119990180508551,1.0059332890378816,18.38551748093968,15.208934756462657,17.63025006401539,15.159009229906026,12.53520952894927,12.702614485117651,3.294306298376864,3.69430050114044,2.8548675694350765,3.2904381610363935,1.9790717576382564,2.3019135959401495
AG,0.009747878995357924,94.47186912885498,82.06434941708422,92.79696609148863,95.81863715382475,95.31510153001766,77.56722349613781,75.62708308217063,60.78044428021368,75.85393936778658,74.83417847093071,79.06675388174732,1.053557733717777,1.151297615321811,1.1110689027132494,0.955966120029035,1.2995738883232113,0.9991137441728891,14.676059463169674,19.615673379035055,12.375479843936928,12.022939552647033,14.169905035334496,12.650687061779532,1.944538184754054,3.2058544786126877,3.376349570441431,3.2360824032519244,1.9484426522297817,2.411065219127341
AG,0.012494924386317469,98.07140051203763,91.23634046248235,92.09993986783422,94.71568298656825,83.35264483233391,78.65215233096565,76.88740167205066,79.82794750767802,71.50582632517072,80.85641302204178,71.92061685819547,1.0602343307983795,1.0497651508480337,1.1337028390856239,1.2492626088390522,0.9019659170545398,1.0141666741503832,21.895104332229128,17.0055402425368,18.026324287673415,17.972858200479166,12.324673189261473,12.934173396712247,3.5129967982163994,3.5103975476768023,2.5689481650177552,2.881542430006147,1.6802258451150456,2.7548313724485465
AG,0.007889922192363695,96.93950914856504,79.50939419434688,86.02627152579953,86.04081129359197,93.41702785589274,77.32957996286835,74.37651874264039,56.77260098583753,74.45724762873094,70.08575069342942,71.32841933730913,1.0690557189150482,1.0079755550507612,1.1051258771188017,1.0314332742161691,0.8222891544663733,1.0098491817635724,18.89262875852598,16.708643153350312,13.524137343174589,9.398523429080793,11.667112096873467,12.255332113603465,2.3726280151622,3.165107106344999,2.413062659697072,3.2411118804719012,2.608687403106996,2.399462649443175
AG,0.008017271999001827,98.4928811345681,96.56794381098433,85.92586661291064,88.70790870428306,89.12510532073503,78.17164501860044,77.12602646208667,74.04502845534572,69.68570653590308,73.12279658907018,70.3123683576822,1.0757150602118037,0.9995435472947083,1.1521180484422981,1.3065560481556344,1.060010704701803,1.012282937604865,16.229623627168106,14.234515067665331,14.212425387168057,13.475603505701669,14.694208212657351,14.592722401775056,4.736406707111858,3.13858730801146,2.8702301093536122,2.605153583266143,2.5042831962804266,2.240090625850756
AG,0.005442795183102499,97.15474644034965,88.71578594797616,84.99555875826069,94.60249436284616,87.19168933671229,77.51691941779488,76.71249479488542,74.7330435724635,67.41602561106872,74.79924740159585,70.47753575907969,1.0741538142935214,1.0935294310966615,1.1851581150817558,1.0167617548752266,1.1822607518989376,1.0095871073238187,18.278720969406002,16.476872025268527,15.083930767488319,14.219224416311357,15.14030659287362,12.140493495797593,3.7637995370707706,3.7028602669382185,2.98726052202875,2.4435440845853664,2.426111143979015,2.5837934029073226
AG,0.014008715429712475,99.65075501306661,90.72606039558192,94.82293294125567,87.84381541275059,77.16633775864126,78.88583924924427,80.9332778567369,71.05817980369319,75.42787326101582,68.0298308721197,56.046724071927926,1.0683986282070217,1.0500654264922022,1.089281254880778,0.91669904184717,1.2223313716746262,0.9928722097530959,18.995358381342463,14.229806861269687,12.768228317238329,13.791913986906602,14.926314108152805,13.818555428900773,3.1055726313276457,3.418889959655045,2.9651317403247957,2.258433159876714,1.9537032220679724,2.420759437806781
AG,0.003450748685800346,96.54018764813708,91.66465413091873,92.70906656172315,87.32330960847533,89.3717301090865,74.63243134383004,73.71892349961291,77.10201673257323,77.41197260265804,74.9718014043838,71.28647263014285,1.0565019048885425,1.1139975844700203,0.7508107273687985,1.1975746174614799,0.9412824751728758,0.9870447969561544,21.441738129297093,20.359997486556082,12.113504734263602,12.86803802289259,14.111471788201381,14.515196746481692,3.887251133983795,2.8554815010564525,3.486952584719805,2.5837380853337706,1.4031898160408536,2.122134899513276
AG,0.005212304056569128,93.42554469175522,86.15296848951708,95.10590218712461,97.65851963199509,83.5436911577082,77.19453849143274,71.307187139162,64.55969269369567,77.06167012484954,78.93264951518127,66.88349940930335,1.0527596755673225,1.0992983904834162,0.9289084864447783,0.7438424959244044,0.9301303878515685,0.9946282082706636,12.916043295241698,18.640857989519105,13.724015662611862,12.341090989098777,13.419059318214371,11.353936749469593,4.101274880223467,2.948754924599715,2.966997988804741,3.349513326713525,3.0403033875672154,2.558046574797756
AG,0.0005380109517956719,97.09543100664413,82.78684100357151,83.53101410497092,91.29551059814,74.78176749469125,76.10675024813703,74.86405884374238,66.56051904338052,69.27966699133671,75.78276002238947,66.95534823918861,1.064247265608546,0.9779527391921825,1.2553634970753837,1.0284055674945647,1.1111430810253098,1.0247395107120754,17.18496352665446,18.34121457917398,16.403439786765915,13.24254478542208,12.80897375667027,12.42162844562113,3.5370284876847595,3.6655432004602875,2.3680603301462897,2.2769965843725877,1.8390776057470541,1.8154581768267573
AG,0.004168722000049402,97.06809623789417,90.79553892636007,89.47417912430481,83.0404554980075,93.3133686251811,76.9100108259232,78.52651501921012,75.9132555968387,73.37945532489753,65.39760795443381,77.68224869029908,1.0762479812919121,1.0638536696731795,0.855233750861779,0.7372703048660925,1.2873598685521228,0.9923473120775265,18.7681826833738,16.296407011536818,13.809480390357034,13.344077836648273,13.753003244141496,9.931834169080847,3.9732584727278155,3.5999052762378434,3.0652152564926403,3.5008630725561427,3.1794921197335295,3.0313019684567175
AG,0.0018526715030407655,98.66963335281677,98.3220937122901,95.44975492361243,92.73914084424587,80.2263628684886,76.5203215787157,77.46750686764236,84.72819841791429,76.54441286329067,77.01638451519999,64.82141396151495,1.0756278231252727,1.0701386266834985,1.0654110277837299,0.9261309962774181,1.0656204855471068,0.9825067517172444,15.846037590749088,17.57228936087291,14.893785811336075,15.343006169694434,14.617137424049929,12.26246615269383,3.109071724839337,3.5740110215204135,3.2926601707502123,2.3496449021341514,1.8004305386607187,2.2065556429073947
AG,0.0050383628337529445,98.6907210092116,91.52398697831104,88.1778980193079,89.69972556092723,96.22434906823199,76.95732515181213,78.14071321252655,71.13963959334964,72.49234935697534,73.38429896833553,77.72171455214648,1.0750926710118212,0.9637993366190787,0.8777144145030231,1.0716814295838881,1.0033841438580215,1.0162940867192316,17.47164159199151,17.053106957913894,14.523102690949575,13.50564656017415,12.614114294663418,10.843051578169524,3.131147147451557,3.4342509083195982,3.5576790175401056,2.660105344982599,1.9311543560500266,2.3741319166812356
AG,0.0033310844290004578,96.9277529200817,85.08084770287778,89.14471116040397,96.61810629258187,86.2528309913208,74.89876806394491,73.62374370956594,66.17266313960043,74.35283752252548,83.83586108780152,72.06370248269702,1.0612437758637598,1.1255240294369768,1.3390414097908658,1.1903951056180795,1.1944482684354305,1.0046531591054366,17.30424997818889,16.84341024147638,14.114613938704593,13.609582181040512,9.318785959529674,16.048811152355107,3.3847980773616917,3.7917326063397208,2.647949600738785,3.40936683975964,2.846862944396955,2.118985552228536
AG,0.0021263119846003783,95.59405852069622,96.91551640118983,96.12404546528623,82.6035976405901,90.07756152444257,75.81071966330197,76.21536765138013,78.67838087457858,73.1031829322049,66.74077854209077,67.94920600747561,1.0712507750584321,1.078361658427987,0.9214799607604158,0.931665548025731,0.839209758251954,0.9947717101440524,14.405916233600529,17.9626552095575,11.044804496311022,12.084410947613227,12.474299223410224,12.528658545427076,3.6723549954648136,3.468393135975664,3.7672363399061135,3.333007946028644,2.364128628079157,2.359562947483626
AG,0.0011240301840445815,99.91253807169572,91.63322290135389,85.07140637608238,96.61705941406264,82.91156600211451,77.61815029341545,82.66147606715016,78.58970692301669,62.81120401426911,82.07648077977026,64.89059902824505,1.0661401648040838,1.0720579350716852,0.9522123230630404,1.0287185064690143,1.0098357095919364,1.0210104336538715,16.517568600482154,18.20917805201781,11.738631176270175,14.714648485006935,11.75848444162583,13.756614090172906,3.470863561891651,3.628029224535644,3.418588209251551,2.679191042773755,2.9920344038140043,1.8957319615555759
AG,0.007909190433373917,97.595892462382,93.34720911752156,94.69577097535728,82.58546774447039,83.44012127570946,78.0741553397029,78.83799526916155,80.7567192214927,79.84446405790652,64.31287216020038,72.26679049109492,1.073361517558924,1.030563767727888,1.2022553680393515,0.8321686970853772,1.1007980306891878,0.9887683209511112,16.03065206285577,15.823031241674233,14.76570962321237,14.875485866162727,13.95007119504996,15.301956837647419,3.264628262805569,3.267014894103725,2.6162723600761235,2.1975610715045617,2.3620479175026885,2.6332046969506235
AG,0.0027555386071736816,95.0330710429792,96.51971005996516,98.84234772961891,87.75980405625583,90.39249139511844,75.7275339171679,76.14838596947143,78.36346927835706,78.57149751222806,70.31622629310628,74.5460294893443,1.072181754709803,1.0532917794743506,0.9284593089599835,0.9083362555872148,1.0880734286599931,0.9880555305863657,22.140901719071447,17.425528851592656,15.263138543256215,15.467050297662638,14.250430497821911,11.696638517585129,3.3265295837493816,2.812800241562256,3.25778582599113,3.3512327656594145,2.0892767953904943,2.412199030277265
AG,0.008712010905354057,97.66691859410068,99.83438812681314,82.43708187809607,95.03120683760035,86.38046141876403,76.858437337804,74.70468270533851,86.5287467082653,60.99122705515181,78.53208132046149,76.09496377529167,1.066194404974587,1.0330245499525614,1.0502593327132328,1.011261660916169,1.3372518699652045,0.996308409929721,19.844810671215626,17.368636969905523,14.55352912931432,9.802859765749218,17.37375066484367,12.66443590973714,2.7323170450124286,2.6181019201908238,2.9517366411672272,3.5232047647826206,1.5584496931294867,2.4412329593162916
AG,0.008428800467313069,99.61650261929509,95.54717488255613,88.82438860099526,84.05371870992266,85.28286982896701,80.8947543968093,83.55796024533987,78.1536597727528,73.24112173882439,69.92770072489256,71.40229079884237,1.0559624054311691,1.066885235096459,0.917736514490592,1.082264760483253,0.8612090476980199,1.0050831610429862,16.45266109347275,16.914460997596223,14.784022149610367,12.678952708803322,13.530250445666965,11.527390321960938,2.896425708016075,3.4315168104442035,2.2925000685774424,3.136241053083121,2.390982640270975,1.9552339550215692
AG,0.011956647978143883,98.73935383046933,83.76087253774554,96.74029901852431,96.56222776182605,92.66565284741225,77.56674295416117,79.84805783569792,64.2182554632725,73.42176886740023,77.19496647153353,74.99605566803568,1.0723755977710143,1.039349502439181,0.7534555043860633,0.5348721051069539,1.0758325914727926,0.9996279229406064,17.004263428031106,17.690727268363247,15.592574754599626,11.84552949165537,11.316829119329826,13.135180234783268,3.122442595084512,3.161535899602689,2.9724052020018656,3.8223442907103604,2.6356033739357243,2.116170655777619
AG,0.020096948576913177,98.15252060145862,95.08652561603185,87.39825835940779,77.46847896691149,83.12720047382152,79.4339954586044,75.51257637081467,76.16103621965779,77.21004619993646,63.14494273214722,67.26447096293609,1.076645431687361,0.9958075536748718,1.0350551142119857,1.2413458420883885,0.9856002660225747,1.0119741934117277,17.098380004492046,16.820860298089755,15.003290474914547,14.43833713192425,11.447018193216643,14.113087578048223,3.343393053784037,3.804088860324157,3.196781012927643,2.572448572276737,2.4460047572657433,2.351421736464645
AG,0.00818006189970082,99.27621955664061,94.64061650114519,98.68570082166957,90.95707782501232,83.28207021515439,80.56127007026367,80.08144494791554,76.48761590010555,79.74111356719291,73.08368059327317,65.19643662428149,1.0847301750150187,1.01777866387416,1.2828297223155514,0.7518077067232398,0.9646064064425939,0.9853708623380376,20.163091084552555,16.107286860594307,15.42490697582044,11.594233662092229,9.807636060055305,11.723497536286395,2.629865726151153,4.099803504172282,2.611347753854693,2.5485331809521634,2.315545377255748,2.2363735863591447
AG,0.004822342394756513,97.88948744549101,86.59845306261555,76.92981002409886,89.05481790489449,91.45010074685439,76.59803543419625,75.38299682196181,63.31794532069256,61.76779565215474,72.57300380064505,68.72318796961838,1.0623566832268057,1.0957002469637411,1.0139297259132012,0.9684310593667825,0.8720327986166172,1.011874118831344,20.464544493720357,15.90543875888353,13.291985191586223,15.775981301409649,11.387573209835235,14.065174336145207,4.870027086420244,2.7716758468893143,2.1576362627665726,2.9599622148843068,2.9017549994034253,2.3993987459595245
AG,0.004578254260412351,94.8352285921024,92.48690121640111,93.55359618868283,92.33919743214149,90.43822095570623,77.75053664811756,75.4670206557405,71.20471394543746,77.370410636215,76.36363893033443,71.59063145364864,1.0750009988406994,1.0189669124838614,1.039925667325165,0.9074642849980913,0.981442524815772,0.9968455999699573,16.596928063302173,17.579029827188254,15.794272939198441,14.350530959793396,13.443255352798246,12.1502400982569,3.7242934493485045,2.6599480535704156,2.169080747035027,2.99643693830148,2.041176972031203,2.1837884595407213
AG,0.009049185722647709,97.80538447448073,93.53491852731287,96.68820571474147,91.65344773910931,79.41671040823265,80.06620779668519,75.9690079235069,72.57629224785688,78.11893484955671,76.59489713350212,68.35912316985375,1.070218173351648,0.9678006984155132,1.248286313354066,0.9321085283155294,0.8468363401278058,0.9966150429305041,18.603395405883603,14.680453327049488,14.255272443756049,14.771933577888046,12.563245245458454,10.503064478887891,4.461651635665877,4.111773124769182,3.16862297056544,2.609327265131014,3.204390522507965,2.7898273651204475
AG,0.005588743303140998,99.52922397004079,85.41448353870858,92.13507743630561,90.33091366690341,88.88293692000877,77.88553485338336,81.28607577679442,64.46040393386279,66.08537561858894,79.22037050311373,69.39001395166959,1.0632387164870882,1.0409734146928995,0.7965422444641408,0.8152192191551835,1.0196210939583006,0.9807687231652122,17.06052353072449,18.087397195886137,14.04105249427078,13.481643379509336,14.87655608860392,9.962579794337202,3.8095926394633106,3.81447992789854,3.0642255812502843,2.5046723749149025,3.1422909652662634,2.535261521819104
AG,0.0144665429388656,95.28389491630976,83.17860976872892,86.46844159424708,85.06023859186391,87.24181306547432,79.83572849102265,72.52274831334339,66.69093030985621,65.5411883929016,69.98209024755033,70.47136766365612,1.0774242708364066,1.111925478769793,1.0816689806730044,1.0494024174836107,0.8571112777065253,1.012955393240118,15.19795850864044,17.533563296878345,16.448285927724672,13.274038340499601,14.737881271219509,13.013978080008094,3.1731650105601803,3.551685165353299,2.3526619597411083,3.693444676606068,2.03636322014894,2.1824328174210965
AG,0.0049582870395208905,98.72212061663878,91.78666246834564,84.07537796055568,86.74867963185079,89.04193891604943,76.19197354542615,80.92690027281003,75.67831259587189,65.05980164693344,72.04642359794657,71.14387707887317,1.0606162867241653,1.0526360374662678,1.0052003639737201,1.0897391199789623,0.7123355486614039,1.0093841998828081,18.638432361746172,15.762336881791514,16.86050084003439,12.762478369266017,12.100596210420036,14.217295770435102,2.837867942151404,2.820120039330252,2.9979805283600163,2.6457715471818966,2.945487294002657,2.291252844465906
AG,0.0015703517257503422,96.92889191470718,96.50307756830499,94.43546763073715,84.17905639894806,99.26066241643622,76.46741619204735,77.30821998209936,73.0881155369577,73.48808401892609,77.45002993831555,77.05028849648993,1.0609196478468,1.0814386868801098,1.108227744903426,1.3365218554477614,1.1509565305345093,1.0043602607263367,20.000308787357163,18.37457463307276,13.383604682041259,16.614543784462988,12.336554498549797,14.826878672558824,2.9403150164858096,2.618751138501838,3.0950493853243835,2.2114273575853165,2.568634712688356,2.658151186420229
AG,0.01418753577338872,97.67143707749668,94.41531253489387,91.1330971566907,88.51078605689798,92.0475468419507,76.6347616689359,76.60021975397227,75.23651129737978,71.58108038529643,75.49483430837375,75.56735325177151,1.0728801801250851,1.0435947263228085,1.0909844106041042,1.1544705531695139,0.975205775002576,1.003392459343424,13.309500907775625,15.659558580344454,16.93806810100247,12.58484025817051,12.832507177104375,15.466798740537781,3.607843960148201,3.2853746960091783,2.455811803717689,2.1156483175980303,2.9741835867670234,2.161099468606659
AG,0.002184968937506657,99.09762684986286,92.93968759696969,88.99351176787877,92.78777818154526,85.31438060921269,76.75337371515927,77.82565720577662,74.78100578677005,70.05611691588652,75.50367720726332,73.75241043272828,1.0597948679349936,1.0499553758774411,0.9074836961730162,0.873725271659735,0.8891401914324807,0.9885154454613507,21.279237740101088,18.24179402775426,14.51801153575051,14.857496036808463,13.367385545810077,11.895887560111195,2.837678607468,2.3356364214451677,3.512939921072986,2.656041245684668,2.8841451178671704,2.8937777527117077
AG,0.007924937019216878,94.72426859181093,89.20775175521355,93.3147929887512,89.09174344351652,88.87920088227558,78.02450670975755,74.16860752998755,66.33377946228839,73.65648502777586,70.4131255618404,75.64704498793748,1.0672024709840489,1.1311897359300127,0.7827518407413422,1.3190813191178705,1.0453672979915407,1.0116672202314683,13.603015667273333,17.39890011503766,13.526635081766173,16.00447295915899,13.71116082936647,14.842609644191084,4.171611865082225,2.53738004858019,3.013479187657175,2.6757692290169843,2.9907603619301395,2.1439528194550763
AG,0.0017663531388559923,95.4382662222514,97.89842558100673,85.59984737315665,79.17303432957931,84.25678999631863,73.70168035599325,77.0515870708632,87.51849168745213,70.08246165918746,66.74479980443593,66.1961671518842,1.0773621815823764,1.0386603107772834,0.9586578669602255,1.1877553465892008,0.7072157170345126,1.0081905574007488,12.641175796538644,14.095944914342084,16.925161882610688,11.084835353482081,11.603355071389192,12.361470774976668,3.466523759289933,3.3949704586092837,3.295290888034881,3.4646233286850405,2.2654823984910717,2.789467330001642
AG,0.008789142273026858,97.72540689222289,97.66066986477998,85.44185912450203,94.12616970931187,92.86371436197891,77.00749291079298,77.56747086599717,76.69327458158398,72.51601483824861,73.66929208644724,71.74618660859844,1.0815134799101518,0.9767826393333282,1.011551952273546,1.1924891331340006,1.1561019641993897,1.0186422192360578,17.286919235889716,15.530052922311775,16.28799966883489,18.132931616915307,11.529210277220246,14.448845940113914,3.560940522351103,3.0307795440214713,3.1441282811426765,2.679946380216272,3.059950726286186,1.6359425893593134
AG,0.010508168423798812,96.0307415036884,99.88666229495688,83.9265293561842,88.18319665759662,89.17980640922329,81.2624465165931,76.576710616049,82.04624001698618,71.74238726170036,69.62807519607888,67.93367079914206,1.0577962983188092,1.0536717488262266,1.1098330320107073,1.0282857503521676,1.1004662801007912,1.0036618553674663,15.474487816914284,18.426936483804983,17.483232911978824,12.33056819205955,14.028944472153194,13.355838432557835,4.231175144758388,3.0212908193326786,2.8777344228551582,3.7330070229965164,2.725836696019524,2.1016201496560685
AG,0.003134298624982613,98.36320019651478,95.12491590561775,84.23695234797461,88.43714700697996,92.29510442327619,79.27166918594754,80.33184088285286,71.31205941877973,71.59433610665246,74.26515743530604,74.6334804074459,1.069240312899175,0.9840229217501022,1.2516138997403192,1.18140173906058,1.112763053725943,0.9999320831370458,17.18547277890225,16.0764708878979,14.299856835828347,16.224832268214413,17.565997666042286,11.583366506153453,3.1768701114767306,3.8738551546741897,2.6883485496557795,2.692732115319192,2.3995569102290504,2.1896896826088077
AG,0.011772474352866956,97.11081827733526,83.65187204542553,84.7585950606559,83.79067403718622,99.75159842037296,79.37622096435855,75.7421052630359,68.87078219127051,71.1831065373385,60.74724216298948,86.47852424648387,1.0652203435312495,1.107645877332591,0.9931605441543441,0.8954150379800722,1.1070110988277158,0.9912445480638994,23.093139367284266,20.13903702623943,15.114824293880472,11.386501696649596,12.733534622463113,11.508927691572465,3.2412929393352976,2.9317472840883814,2.7269102114149435,2.869360148885431,2.2969002141646526,2.9682760115256044
AG,0.008562328400845793,95.4916571655072,84.30873763449489,95.0055400127769,88.30136539630207,93.81027363513154,79.68116423282778,74.80019492079765,65.47492354035941,79.63458333601567,71.94426700123823,75.73602284316098,1.0784293751335543,1.0223521312345605,1.1345116038368193,0.9945623830778122,0.7337115321392721,1.010857076904318,16.33809791213747,15.530507065358321,15.852609913025766,12.951799145942699,14.917114392485995,14.980489024857386,3.5887015229364394,3.905920978455685,2.8610293930134305,1.912223667484961,2.666778231526878,2.5760751590961917
AG,0.0028591574548330464,97.24393780661816,90.50909770493693,85.2351494105885,85.08194420441404,77.36335171941275,78.7616732484985,77.74769260832508,73.23596563624886,63.14413495072201,68.23000767544418,66.1302550878801,1.078254223596551,1.039315747754748,1.052801328406038,1.1142705755232758,1.2189711388694393,0.9984600941672557,22.123562898841577,16.981398997852544,18.145908732133183,13.893722641598126,15.377086262915427,12.224511276596562,2.643930205842424,2.716721107069535,2.6201340437290974,2.85210274471478,2.5138698453642814,2.9878528685779546
AG,0.0027109925580312074,97.38040550789883,85.52225864710344,97.46327764324953,91.72548334018104,89.1366083828733,76.11853880344357,78.00241762918488,72.945053710943,83.78932312678499,74.26463748053287,76.48809031675992,1.067099578351403,1.005497091463673,1.0138058600491724,1.198497188944538,1.2094163941627727,0.9861497662484733,21.675061237657168,15.43865255056092,14.38214593675145,12.439627421376594,11.524614576466037,12.287979147308068,3.4067963841442364,3.269575413784943,3.1088313043231173,3.290405194441355,2.638523944932583,2.5420485782721904
AG,0.02652185223497098,97.70346445922036,94.43762504583644,85.16232140328759,96.46909560546374,97.27556710499728,83.25847509997747,80.56945062276162,74.96548445709539,72.64604722514083,77.8351741962876,76.7268045843212,1.0642743493176663,1.0424815386122328,0.9882800743742534,1.0923548252680233,0.9868294270872726,0.9906525215695414,19.49753624763386,18.808499071036586,14.996062288754526,10.809712024061142,15.280797993716616,11.143050057033495,3.028088247737693,2.9830531167954817,2.9146721120470698,2.651082767884323,2.2564618698135797,2.972092274655232
AG,0.0023767481543992552,97.08485117369932,89.24465101472884,77.28434405781951,91.69805459240902,99.38279325953013,74.95515406771365,76.8999431666429,72.42083399362848,63.92814099348843,75.61335400960454,83.54132911286935,1.0835288316262117,1.1093243187043051,0.9109974098868576,1.1644132748735658,1.0378109428961142,0.9997239497041799,22.606412406291444,13.672007811365756,14.506293207955004,12.659607193163867,15.509658840738055,13.282695314485272,3.104147012028681,3.179312382835213,3.341788112719132,2.487962877267211,2.0895234819055237,2.354891113876471
AG,0.001981696833704014,96.35406413003963,93.8029886335776,91.5241509503364,90.6980411904375,88.37568326080414,73.25709711694928,77.34646903153595,77.37980631699367,74.24246299208652,73.83391228199791,69.94771303230169,1.0864963246754005,1.014519795228191,1.095053597837041,0.9746276097862769,1.0756249827310582,1.0079581104528543,19.132906235808093,16.84220384496669,12.228742222594498,9.941605178452981,13.553979570375663,13.545335325763448,2.8994146552198363,3.41816750163635,3.1079941120408083,4.234481156503932,2.5874158934492537,2.2106545566654923
AG,0.0012118891547591396,97.71951736857305,98.67424305966,78.71956362856928,89.37288842024606,79.14781918783282,72.60173945564254,78.24591824310546,78.60395214700782,65.89442109380155,69.06451942595872,63.90341831015573,1.0642691104339683,1.015522962194867,1.0811109365292497,1.057107539393746,1.0747978054663854,1.0003668308676268,15.576827346251271,15.714464476408146,15.405502574367373,11.145992327635438,14.107427796697044,12.56524935660957,3.287177932904984,2.8809075116805882,3.189098841358804,3.369844407007905,1.7280759044941705,2.782445685315922
AG,0.007986459616958768,98.03205898302171,95.39133406705002,96.85864717769245,85.4625872983505,89.75895199130112,79.82133291429494,81.29477559498422,81.20319500355112,79.01833349165976,73.01665661216042,70.8247334945549,1.0631278476157082,1.0281726173779289,1.0064161781037662,0.9643553378300291,0.6346234810105713,1.0021098132504505,15.319236079014427,15.605496549007825,17.356811682965198,14.803224544404022,11.134306441770825,13.07065637422485,2.5237031763061126,3.355015574244582,3.2159419285476685,1.9508808947381584,3.2981222463187727,2.5345137965715874
AG,0.004335544440716813,97.63013733718591,95.34486234973312,97.9120904864792,81.73952218419143,86.05845105310077,78.69431101097018,78.25321272540364,81.33613114137773,78.25312941804981,69.12068424672994,68.80265087491433,1.0739288651583785,1.1067481847973246,1.2175366141868442,0.8394815546847314,0.9894168520340413,1.0059099694202562,18.456848214187296,21.20448387849632,14.941245915613527,15.406868386610443,10.606029170731203,13.511907386619969,3.9856048023719075,3.1670751313988332,2.9086730137575203,2.67867383778113,2.175302670545897,2.634451123509791
