group,bio_Bodymass(g),idx_Profileindex,idx_Fultoncoefficient,idx_Qualityindex,idx_Thicknessindex,idx_Fleshyindex,cut_Livemass(g),cut_Carcassmass(g),cut_Carcassyield(%),cut_Torsomass(g),cut_Torsoyield(%),cut_Filletmass(g),cut_Filletyield(%),fa_C14:0,fa_C16:0,fa_C16:1,fa_C18:0,fa_C18:1n-9,fa_C18:2n-6,fa_C18:3n-3,fa_C20:0,fa_C20:1n-9,fa_C20:2n-6,fa_C20:4n-6,fa_C20:3n-3,fa_C20:5n-3,fa_C22:0,fa_C22:5n-6,fa_C22:5n-3,fa_C22:6n-3,fa_ΣSFA,fa_ΣMUFA,fa_ΣPUFA,fa_n-3,fa_n-6,fa_n-3/n-6,fa_n-6/n-3,fa_PUFA/SFA,fa_USFA/SFA,fa_AI,fa_TI,fa_C14:1
AG,1728.4666172227046,5.410086766410353,0.9917857764618841,1.935513419813806,68.154763288797,21.16702468540146,2047.2469965837763,1902.4648327491184,92.92795817621153,1252.1962740275,61.16488514170637,864.1647353836825,42.21106377616901,2.7516464010002943,11.21818700533444,3.444277980536597,2.9103945424690596,18.998011204204747,8.40395838122783,1.6987598578881822,0.17725874642845793,5.749978130608635,0.4366839961310164,0.25497657254201317,5.761332449152407,3.732124468362822,0.49579669560021455,0.1745730840840507,2.1043482658308403,7.093285527004927,17.55328339083247,28.19226731534998,29.660042602224088,20.38985056823918,9.270192033984909,2.199506816416439,0.45464737482798834,1.6897147924880311,3.295811309454989,0.38416396235518835,0.20560497800624095,
AG,1751.2331236235673,5.410780310267272,0.8916348188595846,1.825460516461219,57.8463987450231,18.026069910378123,1847.7419600283006,1624.196763114623,87.90170912662212,1114.1068719386246,60.29558758959831,849.2679830944817,45.96247752480947,3.142932109793767,11.439594930793609,3.5331466894534986,2.706048046910845,20.29215977410171,7.990925960232221,1.660243724184931,0.19165302320392869,5.750000099712009,0.45825454612964833,0.2570015237777019,5.374270585910713,3.4732551556200884,0.4771108172757286,0.17096956136502084,2.1198695690630993,6.842347300375371,17.95733892797788,29.57530656326722,28.347137926658796,19.469986335154204,8.877151591504594,2.1932695566207205,0.45594030928909157,1.5785823300630257,3.2255583481626964,0.4145426454531762,0.2165688656633239,
AG,1501.011591440932,5.727404703435876,0.7806266503106574,1.7806889391165013,58.68506533398345,18.965151944264388,2013.670034591672,1836.024318285399,91.17801262100542,1240.3862510948893,61.598287196363444,872.5970839972732,43.33366783074848,3.0183347994939846,11.559438374562976,3.8862931905983804,2.9718002712263103,21.50020405939464,7.7871029466689,1.688847794249061,0.1790229915006271,5.75000161412245,0.4254960705644208,0.22343863526194258,4.643186649412782,3.482514439824281,0.504293117158893,0.16778441023413754,2.0202348849109972,7.1661911318200255,18.232889553942794,31.13649886411547,27.604796962946548,19.000974900217148,8.6038220627294,2.208434200717239,0.4528095062443913,1.5140110886580298,3.221721694373969,0.40231964991230806,0.22191750469954602,
AG,1983.1052879572628,5.40368466357982,0.9031429211241486,1.844151759619874,62.798083728143645,18.637506514935662,1819.0810280589424,1698.4864637663718,93.3705776470413,1124.0996492619026,61.79491907852932,776.7936908012387,42.702533796975466,3.0285516374858656,11.872756268072807,3.6571302195902797,3.05761402897516,20.19491482062595,8.200211306447867,1.71865268878342,0.17517302344771088,5.750049434769796,0.43053528143212494,0.24125896642577696,5.761305296770543,3.218312539732918,0.5187047822972305,0.17222971671174833,2.0934355427005276,5.811543567518187,18.652799740278777,29.602094474986025,27.64748490652312,18.603249635505595,9.044235271017516,2.0569179237431143,0.4861642695884683,1.4822163584816308,3.069221788613569,0.4189893284310093,0.23265916686504415,
AG,1572.3471665310744,5.694194337060747,0.9249811109036992,1.8561121163594043,69.62236422604872,21.19308200169692,1824.096731589826,1618.6601920287035,88.73762909590488,1123.8135482215234,61.60931757396673,849.1484674440296,46.55172353189506,3.2415906032538575,11.582498215433274,3.703954937218893,2.9184463833182672,18.92494912149081,8.69326354425045,1.6752001028371946,0.18307376470852157,5.749924160854479,0.45141361119153,0.24172558239332342,5.042150469247796,3.5415387564679923,0.484990083961814,0.1688274675893061,2.091721495269327,7.647011435752493,18.410599050675735,28.37882821956418,29.55285246499941,19.997622259574804,9.555230205424609,2.092845680287424,0.47781831666760244,1.6052086292061591,3.146648326059618,0.4237553673285706,0.2189011110063747,
AG,1787.5150109516273,5.7030768269471634,0.8198024308137024,1.8627477687503633,67.23436485816754,19.627404108523255,1822.7595747772266,1617.8150222495015,88.75635847076688,1061.4243640101424,58.23172615290567,834.5726502876935,45.78621678010897,3.1042997930507403,11.733761869658602,3.6942974031111593,3.1951560910610017,19.915810813087894,8.398190506395224,1.718852643786371,0.19823998441080365,5.749998319612297,0.3992030646855458,0.2778347616385588,5.1871922971154225,3.7463328179794972,0.4808098011683847,0.1725539081142664,2.111369360570002,7.168916903709773,18.712267539349533,29.360106535811347,29.18044626399466,19.932664023161067,9.247782240833596,2.155399370797072,0.46395114220999223,1.5594286583724752,3.128458519348477,0.4125509563336682,0.22192725825774143,
AG,1703.29529414256,5.518989028763108,0.8444229203662117,1.8532849896020924,63.19224291667983,18.863643016265996,1652.7424830532045,1513.6781433581828,91.58584346194573,1021.9876714790362,61.835868682401184,736.792900771954,44.58001826218171,3.0055773967905366,11.136297370734418,3.564156830275702,2.946616826451207,20.426115431337692,9.06586394974001,1.7765426805549016,0.1665096902177022,5.749957055511885,0.45556029197583575,0.25580068897358066,4.408514753246258,3.7219045832862925,0.47790576768150766,0.17390743179889034,2.1273469458213956,6.824504780623458,17.732907051875372,29.74022931712528,28.809946106020618,18.858813743532306,9.951132362488316,1.8951424879667254,0.5276648095589306,1.6246600752905753,3.301780991230867,0.39553437356127147,0.21819571572548968,
AG,1589.7955669202206,5.4750635879370915,0.9782533606179622,1.9601433948044857,66.5795572839479,20.825686215047586,2013.3242942155719,1819.2115670839971,90.35859609456486,1214.908282257287,60.3433975215919,877.3362702239247,43.57650045472436,2.823433304215824,11.49309915836963,3.6715996048742103,2.838588790724301,20.130202739339868,7.708798320062676,1.590882241394542,0.17183678746224224,5.750060154210976,0.43504138072966364,0.28686977388944196,5.30095252409749,3.343436981361573,0.4910302555696673,0.16794067302540058,2.0496544906869363,7.163299094288132,17.817988296341667,29.551862498425052,28.04687547953586,19.448225331828674,8.598650147707183,2.261776557686152,0.44213032299840543,1.5740764340548117,3.2326173426540468,0.39561339666768197,0.21529559914377722,
AG,1542.5259405047937,5.542180289148553,1.0043648170130914,2.000562015415463,66.7787662098976,20.906681054625537,1717.7072515553546,1546.4161126141976,90.02792013679539,991.0079111185357,57.69364425871725,737.7013936995285,42.946863793673366,2.967387544350743,11.615082454912153,3.7764400496744037,2.9987557678187775,21.039618721574627,8.15793056493265,1.7057068805237967,0.18053616200787362,5.750027618892151,0.43074473592326723,0.2619016808969684,5.065088538461118,3.597696915789088,0.49818423507572446,0.17293507523207086,2.0871652753815977,6.6474599310355735,18.25994616416527,30.56608639014118,28.126629598176134,19.103117541191175,9.023512056984957,2.1170379582308816,0.47235808697339443,1.5403457022986193,3.214287460688161,0.40012857195072904,0.22192579801282525,
AG,2143.7541774747056,5.517841148704927,0.8916010170530373,1.868314268870914,60.881236841245986,19.247402151660268,1646.962460515937,1481.2072595182813,89.93570254505192,1034.4557115432365,62.809914393505785,760.4349122500164,46.17196387170829,3.2306681811786753,11.197277936675093,3.6172782692681853,2.751763258876629,20.919647405169748,9.253777962824795,1.8071828982781584,0.1723231227894624,5.75003230430096,0.439768034958374,0.2600842908717615,6.494202444725558,3.8959423793822703,0.4725885763593845,0.1757234363011611,2.0755975908035884,6.921810167109073,17.824621075879243,30.28695797873889,31.324089205254744,21.194735480298647,10.129353724956093,2.0924074778907493,0.4779183837595771,1.7573495151402319,3.4565137133471726,0.3914874322677652,0.20003208278500273,
AG,1882.4781213668691,5.457978291963479,0.9145200909628173,1.9300730783344795,68.71048153359035,20.41024077246684,2141.960680798181,1926.8742676147274,89.95843317239121,1320.7660741071581,61.66154616876476,958.8827143352584,44.76658805790684,3.121524239939459,11.26252250286198,3.691716715956978,2.9785064750830363,20.315236920363375,8.562587125012001,1.642685018496422,0.168873695386908,5.749958025664176,0.4282268954632264,0.24700446271161625,6.169676982170356,3.5758448638958993,0.4930157837397747,0.17226368671217793,2.150756427804338,7.33356588906178,18.024442697011157,29.75691166198453,30.282611351327816,20.872529181428796,9.410082169899022,2.218102754532352,0.45083574147169403,1.6800858623134756,3.331005791555941,0.3955497690638568,0.20567069869690324,
AG,1823.7981149760724,5.502433628350591,0.9234240219847931,1.8813468388091295,60.97096986121414,18.686883818497048,1901.017637634713,1705.7442900322596,89.72795708274349,1103.279662920719,58.036266527934124,834.6749608415291,43.90674469912071,3.0527904375946804,11.297449401809155,3.593450174113984,2.884529432082778,20.935861434855735,7.993884428420629,1.6878521504782633,0.19044680728609292,5.749976295331354,0.41595331067719055,0.28627286713695277,5.74531587924269,3.829241833098911,0.49070005869049044,0.1711252803161189,2.045793831587708,7.6816835551277665,17.915916137463196,30.27928790430107,29.85712313608623,20.989887249535336,8.86723588655089,2.367128552582108,0.42245276409225063,1.6665138922844862,3.356591456388806,0.39092141924465057,0.202976783379882,
AG,2056.6164827012462,5.279181630123011,0.8413332326588356,1.7887727065747951,64.34110904950997,18.395984232784787,2038.035921464518,1883.5792180095198,92.42129631630796,1221.9350307724933,59.95650115403362,832.262485444428,40.836497368818215,2.987947687167867,11.445977091963696,3.6530907223628977,2.882229616944509,19.481740355276774,7.870621029398433,1.646564772451957,0.1934144480853812,5.750059276022369,0.44832484112111687,0.23676845177977485,5.963786001036611,3.5169989670983512,0.49226944492879243,0.16659286362287842,2.11866297646196,7.817784084943635,18.001838289090244,28.88489035366204,29.786103987914714,21.063796801992513,8.722307185922201,2.414934071112454,0.4140899794996656,1.65461457377751,3.259166836152143,0.3987961701214004,0.20514358655948295,
AG,2127.849038377501,5.367712850797348,0.962263063074782,1.9550672584403295,66.30339700568184,19.99108076447159,2000.829370303484,1816.2385044854616,90.77428247716976,1209.9178773144536,60.47081751558526,883.5040393504873,44.15689076057886,3.0459512771016386,11.674684620245662,3.7376293591693153,2.6698494715603482,20.643659037169137,7.973819687295833,1.732018032949337,0.18656260865909896,5.7500870113639735,0.44016372096692696,0.23872263013510342,5.694842729738209,3.5548907926044246,0.47809635271532613,0.17032870102349815,2.121939191155386,6.772651317365592,18.055144330282072,30.131375407702425,28.69937680323431,19.87634206381295,8.823034739421363,2.252778397777961,0.44389630200038976,1.5895401486821537,3.2583927956901375,0.40554452955331893,0.2137499637838352,
AG,2146.3905443554636,5.493990977562268,0.9861893620099086,1.8679173251726948,67.05579618580134,20.04423388154886,1683.369281528791,1551.155059019223,92.14585747997643,1034.7895753108107,61.471335295547426,741.7797478363857,44.06518260584637,3.0338443035103366,11.764437605986334,3.67912220311949,2.9083056778769736,20.39147217118061,7.9262938668098695,1.8062120914385873,0.1764742860596017,5.750007815455683,0.42030725040504396,0.23585838913062276,4.382419991777141,3.9873847710310826,0.48751173868991027,0.17408112564598255,2.0882197636082145,7.109978258542786,18.370573612123156,29.820602189755782,28.13075550838934,19.37421487639781,8.756540631991518,2.212542108879759,0.45196879914132526,1.531294346183356,3.1545752964350395,0.41241164606558744,0.22237819463697148,
AG,1643.3714536243365,5.331114104962722,0.9442792867214991,1.9364974722347232,59.73590987285006,18.488204242368763,1902.645980921311,1812.3847301712385,95.25601443173545,1246.1590200103935,65.49610555543131,836.7697787200824,43.97926819338701,3.157088432801767,11.888324512026369,3.888182441888918,2.755860692225897,21.337887380437138,8.050426073496919,1.7665448819708318,0.18646819673963827,5.74998817635806,0.4425250777363707,0.23680226762119513,5.832701952283386,3.5267771241921104,0.4817253864542292,0.16972805316632694,2.0732831178381015,6.537973286472227,18.469467220247903,30.976057998684116,28.636761834777467,19.737280362756657,8.899481472020812,2.2178011634508072,0.45089704905918676,1.5504920360335708,3.2276415514633046,0.4112651995279688,0.21877645119009198,
AG,1919.8498314024835,5.404570746513217,0.9469135075055225,1.9131912592641052,63.25606123730696,20.543567000632635,1926.3109785428028,1742.9079520714654,90.47905408242669,1122.7517645691853,58.28507323456744,854.3857288662355,44.353468281250876,3.1269044009764713,11.344461738946595,3.4292092546281823,3.205387320108147,18.552248178538306,9.013355090177399,1.7516411049963452,0.19300507603038522,5.7499711757775405,0.43351765323975505,0.24437498061959304,4.97194591656038,3.639626498795069,0.4758571706678634,0.17135064434214825,2.095843043139231,7.196178425068902,18.345615706729465,27.73142860894403,29.51783335693882,19.65523498855993,9.862598368378896,1.9929063573731065,0.5017797230162494,1.6089857014780489,3.120596380141273,0.416635577888618,0.22163644886191006,
AG,1825.7969733945056,5.256514253817066,0.9518387127597255,1.8622197896069788,62.92027206808728,19.048792660332882,1819.4905107536426,1766.9715996122977,97.11353750783832,1216.8296203603334,66.87749197748309,809.5900755210137,44.495427194378564,3.253169154068424,11.96284945270662,3.617644931950824,3.1705856142318036,19.976752208528822,8.010994356651917,1.7454689449497096,0.1797119626970814,5.74999962765031,0.4430865394663051,0.26485646991372186,5.269623101053018,3.7720911463036724,0.4749495960232678,0.17343924969879068,2.133468219870257,6.8262954742286395,19.041265779727194,29.344396768129958,28.639323502136026,19.746946886405297,8.892376615730736,2.220660205897339,0.45031653079761186,1.5040661599623102,3.045161017184054,0.4307334188383864,0.22817857877985648,
AG,1632.5838566491445,5.40150620206847,0.9217716999525578,1.8746158522842575,60.740476417410996,19.41438484880523,1978.1888558590483,1798.7883634746054,90.93107354977306,1245.242732162828,62.948627401000536,901.0931779556499,45.551423226693956,2.878637445867072,11.095480687760052,3.691065987208123,2.9196250282070917,21.483022496143217,8.210226313508427,1.7523358103575672,0.18321156745506673,5.750006244958733,0.440884236170065,0.24031395754884582,5.745259507263901,3.6911685818291,0.49047692291239153,0.16834820467738912,2.1079147646707623,7.462260413919202,17.567431652201677,30.924094728310074,29.818711789945258,20.758939078040534,9.059772711904728,2.2913311115148463,0.43642753985864546,1.6973859571674021,3.457694199176953,0.3722256472366524,0.19978390215728092,
AG,1578.31267580885,5.35939010943918,0.9405502603646417,1.9105645640147007,65.52469722632335,19.844499756959223,1949.2256803805326,1758.7902243979934,90.23019971985174,1142.5763633014733,58.61693567870585,876.1830407390337,44.95031281180243,3.1147328499264613,11.60368171119666,3.7648988101396927,2.7809932748699753,20.08986829999907,8.233944507549046,1.6610449212840082,0.17957842545219563,5.749953904625688,0.45462994736745377,0.24940154637633502,5.234097940043919,3.394881364914479,0.4866566273249249,0.16808671314707874,2.101680825639168,7.144523778814826,18.16564288877022,29.604721014764447,28.642291545136313,19.536228830696402,9.106062714439913,2.1454089921560593,0.466111591615469,1.5767287577167244,3.206438270120809,0.4131132577169809,0.21844363776526982,
AG,1791.0815592940596,5.147612875531221,0.909429367882423,1.8757463097789433,61.84365783569121,18.22734109623719,1929.4579429748799,1661.8740589818497,86.13165500873973,1123.4328949021099,58.22531136231852,850.2419144616835,44.06636162023631,3.15530512247848,11.107275180420777,3.396986091848807,2.809151453180834,19.384482438312713,8.746635788036086,1.6810540293081404,0.1789367456480919,5.750030973384733,0.4322738366865888,0.24501623121161156,5.182040915588319,3.1468647246297095,0.47612512158081566,0.16544228151716142,2.0647233750238105,6.847059153232333,17.726793623308996,28.53149950354625,28.511110335233763,18.92174219778231,9.589368137451448,1.9732001031312074,0.5067909729039302,1.6083625127639805,3.21787521482591,0.41597843677557417,0.21943421333728608,
AG,1618.0320902471385,5.423995507231586,0.915165861343949,1.8808851886085136,60.53960874789086,19.18008500607469,1873.5602194393834,1714.7022298586994,91.52106305778534,1208.30572065964,64.49249445642027,849.8039799256574,45.35770834096489,3.165269594511443,11.618833110593117,3.5168103920345057,2.7600992579689803,20.711426027685953,7.1483279765618875,1.6900407420484331,0.18049204213755338,5.7499444544638925,0.45062089706215186,0.2524586886295796,5.280887964893663,3.6612783650945784,0.49387607179010184,0.16795588899073954,2.0926092289961935,7.41028196430595,18.218570077001196,29.978180874184353,28.154461716583175,20.13509826533882,8.019363451244358,2.5108100396939204,0.3982778402948814,1.545371650880816,3.190845513400262,0.41766399060095294,0.21417601546799522,
AG,1780.2153221624885,5.394823622401227,0.9920694118783688,1.9322895761240428,61.4734432022924,20.590342982106698,2144.3911356085305,1931.892043844495,90.09046958666275,1321.4401912161857,61.623095212114386,956.9205072068612,44.62434540587245,3.1608613875715066,11.762020342841417,3.5655507335123624,3.0888398429159714,19.27281065161901,8.34174893436965,1.7659554092977958,0.20137810741306034,5.7500648367160165,0.4489467037074574,0.28035102431460857,4.929466806939912,3.6579832466766438,0.48462130652995156,0.16715125324081503,2.09112757636996,7.406779115277427,18.697720987271907,28.588426221847392,29.08951007019426,19.85131215456174,9.238197915632531,2.148829494220956,0.465369636208639,1.5557783801564027,3.084757566513306,0.42313347983802396,0.2234259221513537,
AG,2002.7844837022212,5.192438199763576,0.8785385812080777,1.8604300179077065,61.40867372827351,17.789703510188204,1741.8616195697891,1643.1012769308438,94.33018435394784,1132.8137122221992,65.03465599649559,730.0684763819011,41.91311572512952,3.028318883389762,11.343855191655022,3.6146161360964992,2.87832859398169,20.541232208575135,8.220416636857273,1.6099580643828528,0.16514406813803545,5.749998505390077,0.42640430992415596,0.2589777886973904,6.1256915107075125,3.108585099474309,0.4981683959835525,0.16862598831281486,2.0917827366283,6.395558235282817,17.913815133148063,29.90584685006171,28.406000370267424,19.33157564647579,9.074424723791633,2.130336217985435,0.4694094723440678,1.5857035566758988,3.25513280040653,0.4022704106179689,0.21667348568816158,
AG,1962.7322724181217,5.506229763797425,0.8600884182390346,1.821511582166329,59.07814039857403,19.4651583852741,1807.171946030241,1639.3612589428594,90.71418259585059,1123.0041183644557,62.14152011552218,839.2793058401924,46.441585577056536,2.80369976063188,11.093622086328285,3.2421940820938184,2.9766530637911988,18.345958348889432,8.403072254762405,1.6056380296162551,0.18354227528377826,5.750087851118596,0.4283667670816016,0.2538544803513139,4.828995533657764,3.2812792049199606,0.5051214137952489,0.17395987923128764,2.106513795114367,6.366038397714837,17.56263859983039,27.338240282101847,27.447718342449793,18.188464961023186,9.259253381426609,1.964355462774993,0.509072832768936,1.5628470737144742,3.1194605704111416,0.4071923114777546,0.22550198850980843,
AG,1843.0403114607413,5.293490606477474,0.9144837494046687,1.8375466758503092,64.42213463256137,18.82994092496861,1828.6367163565078,1630.0639919777857,89.14094185014665,1173.8174839473177,64.19085176667055,884.9428152453341,48.39358235180526,3.0942201134694276,11.343793755663537,3.623565614858859,2.851164624866038,19.684359890403925,8.592359476782907,1.6568197135967448,0.18002415658651882,5.750023050535694,0.4386499170303543,0.2760492236092521,6.1157619575009,3.6606712613300103,0.4879797555390008,0.17181189449197964,2.08376500617068,7.525856894789476,17.957182406124524,29.05794855579848,30.521745345302303,21.04287483338781,9.478870511914492,2.2199770328055344,0.4504551106712274,1.6996956791446567,3.3178754079359565,0.39813353604864676,0.20432272749914374,
AG,1769.709964239786,5.596537462455052,0.8781134567450659,1.9157792667472777,68.00565352143848,19.787173005672397,1860.4186479657133,1676.735401455368,90.12677889940552,1148.3028219079656,61.722818311006755,834.0970196482839,44.83383460815836,3.404413419330068,11.860831167963974,3.5566758444132307,2.9114059208671583,19.983902619364592,8.194090123247351,1.748972511986457,0.17848204844703117,5.750078420098631,0.41077064231415583,0.2670665472016502,5.92302059616748,3.4973715102352823,0.4833122008986186,0.16829699323273745,2.093181250815385,6.770463111460588,18.83844475750685,29.290656883876455,29.073233286661086,20.033008980665194,9.040224305995894,2.2159858320526826,0.4512664230680994,1.5432926476096611,3.0981267786068365,0.43654534971601233,0.22307988918333813,
AG,1968.8493021054746,5.729647257285552,0.8898526284339214,1.8278911572593437,62.561661174485884,21.09618091749181,2075.5264979969215,1850.0368066151523,89.13578354218133,1263.7755363970748,60.88939541927011,919.1423074790539,44.28477826547205,3.1703060821221567,11.896735324090733,4.0080966901168,2.9202581539691512,21.682251130748067,8.31131760098832,1.7679771964744044,0.18120284002489348,5.749965512571745,0.4498953519883626,0.2620418963235892,6.210790796896849,3.608273551019901,0.4841294396014247,0.1688579968449627,2.119590119206411,6.918811184139336,18.65263183980836,31.440313333436613,29.81755569388213,20.6254428477369,9.192112846145234,2.2438195867434656,0.4456686294691523,1.598570965746809,3.2841407879279796,0.40122126418760173,0.2130278863316979,
AG,1735.8615645057866,5.741681819314886,0.7972018883089702,1.7747949995403858,57.95635714665482,19.09245839576647,1838.4158454147362,1664.9750643532675,90.5657481415832,1089.1671310911054,59.24487290553109,851.4465857552659,46.31414529410697,3.0804914451461762,11.112008135788145,3.500306984433546,2.643861516774858,19.469810979269194,8.113619789652924,1.647694913058906,0.19355442241195858,5.750039511801988,0.44592774603193874,0.2108858798196438,6.1455176712684105,3.3713851375332884,0.48109301008099464,0.16622200298702264,2.1073653200902362,7.587206069358126,17.511008530202133,28.720157475504728,29.795824529800495,20.85916911130897,8.936655418491531,2.3341136179590896,0.4284281588975877,1.701548170592808,3.341668294226441,0.40047134326906203,0.20105511809199064,
AG,1882.871237760767,5.46356524281912,0.8583548567389379,1.830301355242178,60.56473889211684,19.886289595701715,1776.1812119607703,1600.7563379088494,90.12348104626864,1044.8070098675996,58.82322157400884,779.8881693469905,43.90814203501526,2.9804692082237345,11.452455422384165,3.7590044120856976,3.1048837262050286,20.18629943513222,8.47829881855654,1.7397826457791363,0.1820454524433023,5.750051996431333,0.4549257638646859,0.23672393080443352,5.809702932330053,3.4007279760596396,0.4924597858661862,0.16457247083887622,2.101297354775837,7.3332147065691595,18.212313595122414,29.695355843649253,29.719246599578366,20.384725615513826,9.334520984064538,2.183799859715746,0.45791742111851075,1.6318215939098324,3.2623313964426752,0.3934105639705989,0.211674004848084,
AG,1872.4112619901346,5.1988144119973985,0.962681548078054,1.8922542197408487,63.10781628625011,18.65616591031294,2077.0713221086785,1916.2544475379996,92.25751793600352,1289.904897911985,62.10209944078624,896.5346794864032,43.16340368015027,3.0630403556733174,11.511480888173192,3.8660147255156585,2.566526068706651,21.95431136094249,8.087800171370304,1.6931593207061395,0.18582490079700498,5.749913222501381,0.4315872099460895,0.27770023576987907,5.79867908950795,3.483838540562466,0.48921689820101927,0.16864792883433455,2.1154832106113752,6.923099282653528,17.816089111551186,31.57023930895953,28.97999498996207,20.014259444041457,8.965735545920607,2.232305352029696,0.447967389000238,1.626619333149422,3.3986265964320657,0.3924616078866221,0.207661855583,
AG,1801.2988969318815,5.331936436875318,0.9746783859025497,1.9438296017482493,67.93768550451958,19.792036878670388,1516.4164509694076,1381.2043197189948,91.083443392877,893.9323942779714,58.95032289490809,681.557180247417,44.945251010150564,3.360093034363062,11.683336310411848,3.5273368217026655,3.099406859213577,19.88523485948286,8.22055313051333,1.7059575193848175,0.17369587468594117,5.750045891157867,0.447145616264702,0.27197897290405654,4.59717813230774,3.762138857507513,0.4769016734142825,0.17278578811306264,2.111431062285363,7.222423267295069,18.79343375208871,29.162617572343393,28.511592346575654,19.399128838780506,9.112463507795152,2.1288566831774682,0.4697357073879814,1.517103937613682,3.068848975643374,0.43561426299873224,0.22831578550858586,
AG,2123.7079691461427,5.260452781831813,0.9760365943437797,1.9309961909756514,62.57447045377568,19.265748715298166,1723.0922251790917,1629.9701680956273,94.59564289579534,1063.0882754276251,61.69653950572099,738.8874187064707,42.881478304486784,2.9877581137360116,11.055880354111716,3.645045565894199,2.7108638892209367,20.655280774539793,8.886428819019853,1.7569557347873388,0.1808091818005779,5.750010798688042,0.44426294972507785,0.24641490188559148,5.222377625918834,3.697737854351705,0.47785736363098963,0.17111330380786882,2.082707242379251,7.282415862184611,17.41316890250023,30.050337139122036,29.79041429406013,20.04219431962174,9.748219974438392,2.0559850282591103,0.48638486479969284,1.7107979863322142,3.4365227701082057,0.3844689823914586,0.20411946200682626,
AG,1715.7591130117107,5.746983804308242,0.8074639445317282,1.77355710705659,58.33712846206486,19.871551875011573,1428.7608622643859,1279.0972389492786,89.52493539906241,856.0037421230975,59.912317360544954,646.0592072496154,45.2181484188825,3.1377436618673245,11.77516115586608,3.823108657539876,2.9509511859879622,20.324693320863535,8.463598438368866,1.711703038011701,0.17426101128404548,5.750001869940683,0.42882045115107414,0.2465636424275815,5.106184808727141,3.500357805693465,0.4874132488818793,0.17164352808175357,2.095059084871626,6.671385026652739,18.52553026388729,29.897803848344093,28.395315823985946,19.08468976395667,9.310626060029275,2.0497751322961695,0.4878583919982454,1.532766696526809,3.1466370377512822,0.4173071528865567,0.22638823137275152,
AG,1818.852394529731,5.15133006999332,1.0443480105111993,1.9969157472273231,66.43147658384198,21.067531272983054,2097.3890250965287,1911.2324854234134,91.12436760917313,1301.4399259252293,62.05047849267413,933.2714040514728,44.49681927788864,3.433612380926453,11.614256702183694,3.570121840593866,3.083238051474052,20.141511256397894,8.343350509983999,1.7240502058321805,0.18498606262437223,5.750041111489734,0.44567814347555956,0.23208925191869856,5.2720555540792535,3.352635172868668,0.49107178977216087,0.16651905679414902,2.1420708333940466,6.910504619393571,18.80716498698073,29.461674208481497,28.588953347740127,19.40131638556772,9.187636962172407,2.111676426207017,0.4735574009301204,1.52010966924206,3.0866229756801307,0.43666549860015663,0.22766252038064647,
AG,1845.374020169471,5.777039273481496,0.9176391208775125,1.8979509771837244,66.95767131941601,20.89683547634652,1659.8037422763625,1555.1247651463898,93.69329189567863,1011.5807082358194,60.945802354227254,725.0923996147869,43.68542985813179,3.2162142030747267,11.222540102587816,3.3948301491594313,2.5954358088436877,19.04600648361717,8.878452865330761,1.7043759023770504,0.1858535067451652,5.749998735271149,0.4468759692722041,0.27983488815222934,5.418507290961116,3.5257752618978015,0.49946525523969293,0.16932352622460153,2.1080585204783024,7.28098329098485,17.719508876491087,28.19083536804775,29.812187515678918,20.03770026669912,9.774487248979797,2.050000143873586,0.4878048438135452,1.682449989075684,3.2733990139354665,0.4152783030493517,0.2099208836254987,
AG,1974.312136360009,5.781529897786622,0.9288382790005755,1.8279411175163902,61.125819982565574,21.013094747414435,2124.075354261073,1902.7400369334462,89.57968619693226,1313.4774012149244,61.83760847184535,954.2154482693013,44.923803967456486,3.4034441323709945,11.681744745068222,3.457369541179125,3.0231713784490997,19.268325996314793,8.170956955928164,1.7914440878814957,0.17682749392086125,5.749910495244772,0.42635551167140084,0.23658054524660652,4.971564502379267,4.150923234241125,0.4884941134371238,0.17532884630744358,2.0484433051810402,7.841542651981804,18.773681863246303,28.475606032738693,29.813139640818342,20.80391778166473,9.009221859153616,2.3091803162253552,0.433054098449369,1.5880283823912162,3.104811623961219,0.4339692162226032,0.21696182546042087,
AG,1714.7349938394839,5.684187038242404,0.7849723385781637,1.7816731014923957,59.97200401325346,19.539503289308236,1716.6419174025364,1471.7153073569998,85.73222478359746,942.5518738397375,54.906725991284176,793.848597823482,46.244274346082626,2.6812165293733674,11.134556292976962,3.589747586114136,2.7316617804323857,19.518436841950844,8.18950670959373,1.7098119098785518,0.17419012521887645,5.7500354446686455,0.40759902111038476,0.2342042515187551,5.838067073696472,3.808479709816398,0.4835425746076354,0.17184446397499722,2.084205013565753,7.685711365886476,17.20516730260923,28.858219872733628,30.12942951904152,21.12627507284365,9.003154446197865,2.3465414482326823,0.42615910354072734,1.7511849195719402,3.428484498539543,0.3705762585196074,0.19546664242995634,
